enamine-Z4047547759,14.029238231213565,-1.2447730064247922,14.029238231213565,0.037186476442428784,0.7938422009975676,364.3730000000002,343.2050000000001,364.143449992,140.0,0.0,0.3337913823140161,-0.4960501315805518,0.4960501315805518,0.3337913823140161,1.4230769230769231,2.230769230769231,2.8846153846153846,19.142192016490565,9.918519150623773,2.433672301639098,-2.346132300892396,2.288189967395496,-2.5969134821515136,6.016457899721849,-0.15612888978467257,1.9134531631419234,826.340939030275,18.733840039752497,14.68679063883016,14.68679063883016,12.503167623824709,8.431999945766322,8.431999945766322,6.134174071061646,6.134174071061646,4.427210030505485,4.427210030505485,3.118632590305001,3.118632590305001,-2.6099999999999994,937232.475315351,18.18917524506629,7.327650253527848,3.2400255819180455,149.34489553782578,24.511355986353685,17.26066066917826,5.538925252383345,0.0,5.907179729351506,5.969305287951849,4.794537184071822,9.184952231746642,0.0,0.0,0.0,37.96448165092747,11.993106178977714,25.84026218791963,28.19007827721861,22.779409949384416,0.0,10.30076712495354,0.0,25.304305697925987,26.93044343481629,29.710250041279185,0.0,5.749511833283905,10.05365155780638,4.39041504767482,5.749511833283905,0.0,49.32983222545019,14.268263091671919,5.817220841045895,30.253845624462926,18.19910120538483,0.0,10.902924932081056,0.0,89.64999999999999,23.232631110732594,13.979489415818463,0.0,24.42439264149056,30.58426125811364,0.0,25.30889874666236,6.923737199690624,0.0,10.30076712495354,14.210588861400147,29.742911295754908,0.0,27.90093929355744,3.165131382800034,-0.9556750230956581,-1.131583589971035,4.241888141837186,1.0314791736508908,2.4547728513403118,1.4668031407925888,0.4444444444444444,26.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,8.0,5.0,0.0,1.0,1.0,3.0,2.1577,91.69190000000003,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
world_drugs-ZINC000003977978,17.29180378596572,-2.266788614365499,17.29180378596572,0.04062531494079158,0.6025729235661365,494.53100000000023,462.27500000000026,494.211609804,192.0,0.0,0.3025656893771185,-0.4577395698558391,0.4577395698558391,0.3025656893771185,1.2,1.8857142857142857,2.5428571428571427,19.14885616819527,9.440283092506657,2.8027337351031023,-2.627439227978768,2.7209793345548228,-2.706355635664614,6.011466808517169,-0.24863539940611604,1.6192822666100475,1067.9185340705915,25.767220234572108,20.59986156256479,20.59986156256479,16.121317237442163,12.131736539627465,12.131736539627465,11.642567230569302,11.642567230569302,9.442202675252117,9.442202675252117,8.076362022460241,8.076362022460241,-1.97,39919423.91159137,24.71240580347047,7.292777805930615,2.9453305695968863,202.4049486024305,19.31711625624085,6.1716753955102925,29.447048693177816,5.783244946364939,0.0,5.969305287951849,14.383611552215466,8.78083009534964,0.0,0.0,12.999757306524504,63.676727257748325,23.671624184645577,12.207932775496605,42.48155790380596,17.535795180681728,0.0,0.0,22.665793031116348,89.31768082053802,6.606881964512918,23.80116485057091,0.0,0.0,0.0,8.78083009534964,0.0,0.0,64.68573449334221,28.59420041361561,22.665793031116348,53.88115086723114,23.80116485057091,0.0,0.0,0.0,99.13000000000001,82.24500012961785,19.490138947056174,8.78083009534964,24.835569398847294,0.0,6.076020106833881,25.99951461304901,20.771211599071872,0.0,0.0,14.210588861400147,50.307307968542496,0.0,37.073576712798356,11.460099652515328,-6.4567621761489,-4.231274255321197,0.0,-0.34546706222112444,7.2758524931683715,0.0,0.7307692307692307,35.0,1.0,7.0,4.0,1.0,5.0,0.0,0.0,0.0,7.0,1.0,9.0,3.0,3.0,1.0,4.0,5.0,2.9376000000000015,118.42480000000005,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emolecules-13474930,13.010106017812175,-0.33002075864780456,13.010106017812175,0.10166562790269063,0.45086204965001414,485.6040000000004,449.3160000000003,485.27912107218,188.0,0.0,0.2790573116717436,-0.3777778199765736,0.3777778199765736,0.2790573116717436,1.0,1.6571428571428573,2.3142857142857145,19.142147662530775,10.148390885527132,2.26541363557357,-2.318273534561505,2.159134686804044,-3.156511154269752,5.909243699836861,-0.8963901626996013,1.1623470722598426,971.4867060204169,24.62274509681375,20.39411328196976,20.39411328196976,16.957530133630158,12.357866990563439,12.357866990563439,9.439160704780994,9.439160704780994,6.63326596020729,6.63326596020729,4.6416834358652235,4.6416834358652235,-3.0099999999999993,84020618.02312312,25.093977693050913,12.102441941414742,7.484472803349806,205.77734631699724,29.65329048120829,12.361977246958471,13.08951281182515,0.0,11.814359458703011,0.0,9.589074368143644,4.39041504767482,0.0,0.0,12.13273413692322,36.39820241076966,30.027736852889273,46.44046153535332,28.51617183131947,23.189132008070136,0.0,4.899909730850478,0.0,6.544756405912575,82.83618549386044,59.911608880435764,0.0,0.0,20.016517796557764,15.765187597041944,0.0,0.0,89.33375634855712,20.870693727856267,5.817220841045895,5.563451491696996,48.53093654769288,0.0,0.0,0.0,70.76,0.0,13.979489415818463,0.0,17.631580299748904,31.866411898333862,55.73736542028966,23.38357190330378,12.13273413692322,4.899909730850478,41.52983859138044,4.736862953800049,18.431923528263535,0.0,31.66448492830394,2.8031146372532936,3.0255545578627836,-0.27682472116910595,14.37052034933792,0.0,7.763892538426283,2.0506675150546902,0.46153846153846156,35.0,3.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,3.0,9.0,8.0,0.0,2.0,2.0,4.0,-0.9571999999999925,132.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
world_drugs-ZINC000004474443,12.50232546684116,-1.1737766963208884,12.50232546684116,0.04612775048290918,0.5450750848987173,389.4330000000001,370.2810000000001,389.104541708,142.0,0.0,0.35246495754196355,-0.5079666252286738,0.5079666252286738,0.35246495754196355,1.3703703703703705,2.037037037037037,2.6296296296296298,32.16663699428787,10.007003122057675,2.5368927140085917,-2.4898215911197754,2.403205147090834,-2.705642704292203,7.998452674290143,-0.1504061519285387,1.7379852245863512,849.0579977661422,19.71481399176481,14.455243421438135,15.271740002365862,12.84544301049907,8.235022449236084,9.283777239216741,6.144267539636927,7.249260045218875,4.400645295982389,5.702821522496789,3.048311777607252,4.366851103920452,-2.7799999999999994,907674.2243649521,18.994733071859827,7.453069069184643,3.428942242947475,159.26557050154196,21.263510870849927,28.9041056176044,0.0,5.907179729351506,5.907179729351506,5.969305287951849,14.48898409899412,4.794537184071822,0.0,11.761884949391115,24.284774350590983,30.193027358380107,5.752853606746789,0.0,24.596666341896878,29.545549696045974,0.0,10.216698334856808,5.733667477162185,24.381291670955285,5.752853606746789,53.2511038223363,0.0,5.749511833283905,11.050456081168516,0.0,5.749511833283905,11.761884949391115,50.06519651605024,14.383611552215466,0.0,18.52902952053558,47.6876523306393,0.0,0.0,0.0,132.96,35.24121921791952,24.596666341896878,0.0,11.446551146339738,16.889409628513054,0.0,40.92726295408803,19.075777413358384,0.0,5.316788604006331,5.733667477162185,0.0,1.389545222460987,37.731200476000815,20.925928537501857,6.934895997427564,-1.707545957093353,4.058473192205154,3.3947903863389417,1.7727121451580325,0.0,0.2777777777777778,27.0,5.0,8.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,4.0,9.0,5.0,0.0,1.0,1.0,3.0,0.7067000000000008,99.53370000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125563802,13.911591833021443,-4.1009433207332755,13.911591833021443,0.011177756753951495,0.10552037491416853,695.8350000000003,637.3710000000003,695.3910670660001,272.0,0.0,0.4072810132082248,-0.49139038060398016,0.49139038060398016,0.4072810132082248,1.0,1.7083333333333333,2.4166666666666665,31.191544881221013,9.843299444715898,2.4170617646967507,-2.318585692832268,2.5315970589033525,-2.5318951807366687,7.540186266156154,-0.13250324190772236,1.743790972747395,1169.7164398472144,34.77959934630613,29.161458106272182,30.0558852972721,23.200057607318506,17.991881514694953,19.603724409199607,12.70102519252283,14.826174604226608,8.9875243288129,11.231582319985582,6.367171812991115,8.131332630427167,-2.6599999999999997,27707381778.04653,39.775567635469336,21.43087518136902,12.98919626187224,286.05854155406223,39.16123456472758,18.398234626944785,5.845054792290216,11.814359458703011,0.0,13.6890023977263,14.154122653074973,4.794537184071822,0.0,0.0,82.91023301140957,45.094212382782274,18.52902952053558,32.40724312859929,42.57640746301123,25.50336185642931,0.0,15.53348693886314,5.917906046161393,128.71538555360874,32.97228426396425,29.828919765543436,0.0,5.749511833283905,15.370440161812711,4.794537184071822,5.749511833283905,7.595762326787885,78.81505736988301,34.483236336211235,5.917906046161393,109.80534418880701,24.26546827384644,0.0,0.0,0.0,152.73,37.52491857766395,24.055187231987503,0.0,44.48737491490367,26.11721639926408,75.52117955424102,0.0,18.747384130231726,24.26546827384644,17.557314407703284,18.521220231023733,35.777892910529225,0.0,41.89250381086348,17.023791928425037,0.8841708627217154,-1.528431885223021,5.439354380682086,9.832864972351539,6.751018562605433,-4.1009433207332755,0.7428571428571429,48.0,3.0,12.0,1.0,1.0,2.0,1.0,0.0,1.0,9.0,3.0,13.0,20.0,1.0,0.0,1.0,3.0,6.292700000000008,183.60669999999942,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
emolecules-24952035,12.626764404368988,-0.21468078412391067,12.626764404368988,0.11580522660293568,0.4799311786725128,485.63000000000034,452.3660000000003,485.22170295609,182.0,0.0,0.27969626169757694,-0.4899886468559152,0.4899886468559152,0.27969626169757694,1.1470588235294117,1.8235294117647058,2.5,32.13357140664672,9.885049053855514,2.251097027153679,-2.1691909223287067,2.3868110743366193,-3.1080589479629626,7.16334940049451,-0.8616914767564845,1.5508660377490628,1075.5984332180437,24.66456146007064,20.247603592883607,21.064100173811333,16.337268853392608,11.69311656609387,12.509613147021597,8.60224282597421,9.70741454149675,5.628254608368523,6.7980309179417615,4.072685981876782,5.450032642831299,-3.0900000000000003,32605030.119456466,25.531484466212245,11.86036380641317,6.489178478626066,204.39943353638193,25.007212846463236,11.07030328948014,24.58853647839296,0.0,11.814359458703011,0.0,9.589074368143644,0.0,5.261891554738487,11.336785877934737,6.923737199690624,56.724030942940885,16.63090053684647,25.824887403400023,23.962710006594218,33.83961358800918,5.261891554738487,0.0,5.917906046161393,40.0336764678499,43.98452593154084,34.20315138248012,0.0,17.568244979360085,25.007212846463236,10.688468251371429,11.49902366656781,11.336785877934737,45.165308182231186,22.430717613995665,17.249018913692154,43.19608339909317,18.19910120538483,0.0,0.0,0.0,104.89,0.0,14.85096592288213,0.0,24.90387227052816,46.88261338482346,29.7258260913255,16.21393307163604,25.24677318806202,13.847474399381248,23.62653572049556,9.473725907600098,11.14999833100778,1.5061084466725263,27.093279761596598,15.99264591798577,2.282606994044821,1.3661535166238186,7.527454301846765,2.8971185139489117,7.230962769490546,1.787004780115801,0.48,34.0,3.0,8.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,3.0,9.0,10.0,0.0,0.0,0.0,3.0,2.6338800000000013,132.88309999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
emolecules-1751236,13.660895387134357,-4.198757652207222,13.660895387134357,0.05215391777031475,0.38104316303286895,594.1110000000003,565.8870000000003,593.1057199159999,208.0,0.0,0.2644188356468006,-0.4916717243768493,0.4916717243768493,0.2644188356468006,0.9487179487179487,1.564102564102564,2.2051282051282053,35.495693159605,10.255582140268434,2.298833156087786,-2.2616361893126804,2.326314498262681,-2.4015243290773167,7.925031472869329,-0.11436312852111424,1.5802212944596565,1507.8558031000591,28.045394827624122,21.11747019557871,23.506392303452618,18.62339546249739,12.106354206415334,15.364445337025844,8.45534997883141,12.692031015274619,5.868539272815036,9.807340345253714,3.951408087639454,6.916842983765639,-3.1599999999999993,420079155.67994505,28.83804739081139,12.348969459316644,6.708368107440895,232.7422573880528,14.790514511606428,12.29426823919648,0.0,15.930470882759089,10.023291153407584,0.0,9.099753175368056,16.835593968657875,4.305215991296234,0.0,23.733674027155736,67.58740788430673,23.79953240025004,35.29899911925787,31.103857060329794,48.92947447576632,0.0,4.305215991296234,0.0,16.714704150726174,49.07691970657904,77.81903813528066,0.0,5.749511833283905,14.358867549102612,11.374772549367124,5.749511833283905,11.600939890232516,66.50290480058209,29.577982444687038,0.0,6.923737199690624,82.5873717725749,5.022633313741326,0.0,0.0,122.32,32.498518442079245,21.630131152729696,0.0,35.174748002057186,29.67329535073463,4.305215991296234,52.83615253898911,31.18920547353706,0.0,5.316788604006331,21.074665797832616,66.21901109196632,5.944318427546236,13.138275376310865,3.016728317299585,0.4993186692366338,-0.34200254736431357,17.850069357607417,0.0,2.6800161492536563,-7.8946237307452805,0.2692307692307692,39.0,1.0,10.0,0.0,1.0,1.0,3.0,0.0,3.0,7.0,1.0,13.0,10.0,0.0,1.0,1.0,4.0,3.593600000000002,148.24429999999978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
emolecules-104670019,13.950302564543913,-0.7273015074818832,13.950302564543913,0.12705673783949667,0.11950986057548656,670.7470000000001,630.427,670.2994701999098,258.0,0.0,0.20871334541084394,-0.6472978563461035,0.6472978563461035,0.20871334541084394,1.0204081632653061,1.7755102040816326,2.4081632653061225,16.530650445519708,9.95255409937742,2.2744225207963162,-2.2983812598876225,2.508170969873239,-2.3217232856490844,5.89853207178759,-0.11343912259960558,1.6126745681958214,1911.736620315876,35.241547250330754,28.52759435123882,28.52759435123882,23.573650958611044,15.757233521757382,15.757233521757382,11.923123131696645,11.923123131696645,8.205970087249096,8.205970087249096,6.079321398015886,6.079321398015886,-5.66,62420373203.71783,34.668424618964224,15.04957111881618,7.423511018536912,283.42144465249646,39.48209360212538,11.791352662431866,11.49902366656781,22.900452067541984,0.0,0.0,4.794537184071822,4.992404732635669,5.213385095654868,10.197363616602075,37.93995541161382,78.42177698152257,11.470631221048501,45.37741420617425,28.848516394112725,23.17969762307624,0.0,20.62413380791181,10.910310778797061,52.11735812614583,33.75597876911647,69.13158864260396,0.0,45.51280630622654,29.693030811107068,11.374772549367124,22.99804733313562,0.0,72.01661727071973,11.21535880699783,5.917906046161393,50.78159865746585,52.251511395938756,0.0,27.831547577097247,0.0,184.24,12.083681658295921,14.69560176298435,0.0,28.839007786454612,70.46265744968812,11.126902983393991,27.2096993507073,38.485063356401504,25.980208536304467,36.25011574856014,18.947451815200196,22.6096357942804,0.0,30.72002514303023,33.11160702021506,3.6838590960972954,1.7202235218689592,10.615271845133854,1.4764252764568049,5.409159497280048,6.15379280563735,0.37142857142857144,49.0,3.0,14.0,1.0,0.0,1.0,3.0,1.0,4.0,11.0,3.0,14.0,12.0,0.0,0.0,0.0,5.0,5.950600000000005,185.66119999999955,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
enamine-Z2335179278,12.806120244394055,0.09491475602586696,12.806120244394055,0.09491475602586696,0.8988539832636738,337.46700000000004,310.2510000000001,337.215412484,132.0,0.0,0.22317485164694362,-0.35309170480583685,0.35309170480583685,0.22317485164694362,1.2,2.04,2.88,16.149942340760575,9.757491011408723,2.312999887511017,-2.3486700961067677,2.360769106818396,-2.434538565070901,5.792216388199108,-0.12596211273471578,1.3898919570679042,723.7522094242335,17.225403871315223,14.871605264979369,14.871605264979369,12.18667318580106,9.551757347718361,9.551757347718361,7.938914078684754,7.938914078684754,5.9475861369841185,5.9475861369841185,4.677857674896635,4.677857674896635,-2.099999999999999,948068.0923409237,16.372846260491052,7.025608654460531,3.626874678510044,148.96478664527916,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,9.893218992372859,0.0,5.098681808301038,0.0,37.255572541998674,61.48764481327284,17.653674870157815,6.196843571613076,4.794537184071822,5.907179729351506,0.0,15.514152220608405,11.835812092322787,57.40841381255605,0.0,53.349509892163574,0.0,0.0,5.316788604006331,0.0,0.0,0.0,22.14638417510154,17.63618042992384,11.835812092322787,55.345760715798505,36.52867891392113,0.0,0.0,0.0,57.78,0.0,4.794537184071822,0.0,11.8250857755129,17.877652921470748,32.10410811463005,23.24165260116846,0.0,6.196843571613076,52.769724762607076,0.0,0.0,0.0,12.806120244394055,10.528693305821594,3.832461886917571,1.5355927710590414,11.056236420561088,7.928777336730529,2.3121180345161223,0.0,0.5238095238095238,25.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,0.0,1.0,4.0,3.603200000000002,98.23140000000005,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enamine-PV-001837015915,12.715379078219883,-3.681534176575506,12.715379078219883,0.0161182327416447,0.5796991493366727,426.49900000000014,400.29100000000017,426.168538932,160.0,0.0,0.32186352840460986,-0.3400542458346334,0.3400542458346334,0.32186352840460986,1.2413793103448276,1.896551724137931,2.413793103448276,32.233436726370826,9.948147306021246,2.410368780510183,-2.334134259771917,2.1989890754387305,-2.5027825141809616,7.886168583407015,-0.13256153725579092,1.4927593278551807,914.6099757433508,21.396976746569027,16.76544186227847,17.581938443206194,13.525529683152142,9.44293675619186,10.883000084992501,7.616040027167181,9.500846932548388,5.467128132713868,7.237388965404973,3.467659156325694,4.915009289614377,-2.47,2425603.2893958185,21.243953213231745,7.747124243332147,4.270767421007741,169.03244420271642,14.783797982648164,11.363329750383272,5.025959978669241,5.907179729351506,15.930470882759089,6.031114512338072,14.905862972149976,18.196312689347966,4.305215991296234,0.0,0.0,26.689117645233267,45.84436280086658,0.0,22.8014085365444,27.868765124448664,0.0,29.389781098897938,7.04767198267719,43.674824499211866,26.1790256236503,12.021248069613003,0.0,0.0,10.633577208012662,4.794537184071822,0.0,0.0,76.73742572228895,26.660037504228416,6.923737199690624,32.01060656646858,11.222803550282318,0.0,0.0,0.0,133.71,27.500510647480507,22.8014085365444,0.0,30.443474142771908,31.755560555677096,0.0,10.50205956290931,30.362155760700272,0.0,15.617555728959871,0.0,28.428948951285694,0.0,41.243326597283264,4.780455080844778,-0.995085622176969,0.12574714611802684,-0.5238357556573019,2.5040636530123956,4.382778523739246,-1.9463985744491359,0.6470588235294118,29.0,2.0,11.0,0.0,2.0,2.0,0.0,1.0,1.0,7.0,2.0,12.0,6.0,0.0,2.0,2.0,3.0,-0.6701799999999967,102.21420000000005,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
