compound_id,maxestateindex,minestateindex,maxabsestateindex,minabsestateindex,qed,molwt,heavyatommolwt,exactmolwt,numvalenceelectrons,numradicalelectrons,maxpartialcharge,minpartialcharge,maxabspartialcharge,minabspartialcharge,fpdensitymorgan1,fpdensitymorgan2,fpdensitymorgan3,bcut2d_mwhi,bcut2d_mwlow,bcut2d_chghi,bcut2d_chglo,bcut2d_logphi,bcut2d_logplow,bcut2d_mrhi,bcut2d_mrlow,balabanj,bertzct,chi0,chi0n,chi0v,chi1,chi1n,chi1v,chi2n,chi2v,chi3n,chi3v,chi4n,chi4v,hallkieralpha,ipc,kappa1,kappa2,kappa3,labuteasa,peoe_vsa1,peoe_vsa10,peoe_vsa11,peoe_vsa12,peoe_vsa13,peoe_vsa14,peoe_vsa2,peoe_vsa3,peoe_vsa4,peoe_vsa5,peoe_vsa6,peoe_vsa7,peoe_vsa8,peoe_vsa9,smr_vsa1,smr_vsa10,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,smr_vsa8,smr_vsa9,slogp_vsa1,slogp_vsa10,slogp_vsa11,slogp_vsa12,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,tpsa,estate_vsa1,estate_vsa10,estate_vsa11,estate_vsa2,estate_vsa3,estate_vsa4,estate_vsa5,estate_vsa6,estate_vsa7,estate_vsa8,estate_vsa9,vsa_estate1,vsa_estate10,vsa_estate2,vsa_estate3,vsa_estate4,vsa_estate5,vsa_estate6,vsa_estate7,vsa_estate8,vsa_estate9,fractioncsp3,heavyatomcount,nhohcount,nocount,numaliphaticcarbocycles,numaliphaticheterocycles,numaliphaticrings,numaromaticcarbocycles,numaromaticheterocycles,numaromaticrings,numhacceptors,numhdonors,numheteroatoms,numrotatablebonds,numsaturatedcarbocycles,numsaturatedheterocycles,numsaturatedrings,ringcount,mollogp,molmr,fr_al_coo,fr_al_oh,fr_al_oh_notert,fr_arn,fr_ar_coo,fr_ar_n,fr_ar_nh,fr_ar_oh,fr_coo,fr_coo2,fr_c_o,fr_c_o_nocoo,fr_c_s,fr_hoccn,fr_imine,fr_nh0,fr_nh1,fr_nh2,fr_n_o,fr_ndealkylation1,fr_ndealkylation2,fr_nhpyrrole,fr_sh,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noorthohbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatn,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
enamine-Z2199222138,12.801960034013605,-1.166938421201814,12.801960034013605,0.018726851851851745,0.7579167359878515,307.35400000000004,286.18600000000004,307.164439532,120.0,0.0,0.3331014554246014,-0.27313180227387274,0.3331014554246014,0.27313180227387274,1.0909090909090908,1.7272727272727273,2.272727272727273,16.210025921950955,9.778328606452177,2.5377341501005746,-2.4144800628804304,2.3541111910749613,-2.631259273620445,6.182895049091847,-0.15863625060477485,2.3942089576068586,605.3744098116216,16.491199352633217,13.366590242827197,13.366590242827197,10.423086589680302,7.432060644563089,7.432060644563089,5.319285243129146,5.319285243129146,4.3882955900760585,4.3882955900760585,2.8361000056305663,2.8361000056305663,-2.25,94092.71121686103,16.12625199593555,5.860174220348441,2.184143800882651,128.63599241717247,0.0,17.56671504216125,0.0,11.814359458703011,0.0,6.031114512338072,19.388893829844598,14.460318640164214,5.098681808301038,0.0,13.847474399381248,19.765380445542643,13.592428388589765,6.544756405912575,14.383611552215466,17.845473971041084,0.0,24.564282726094387,5.41499046939678,46.70236765674905,7.04767198267719,12.151724572764468,0.0,0.0,0.0,4.794537184071822,0.0,0.0,49.45742867981266,22.678587179968794,5.41499046939678,39.437259342923824,6.3273200747645415,0.0,0.0,0.0,88.4,23.26046444043786,14.383611552215466,0.0,6.544756405912575,25.21080414976452,9.799819461700956,13.37499205744173,18.529277334526434,6.923737199690624,10.082660329248245,0.0,1.6215858843537414,0.0,43.7984090765936,4.036638007054673,-1.166938421201814,-0.3564661806080447,-0.6127980914588054,2.1021844293272864,6.082619848093558,1.4114321145124715,0.6428571428571429,22.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,8.0,5.0,0.0,1.0,1.0,2.0,1.0249999999999995,77.42700000000004,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
enamine-PV-001935480144,13.378954925378988,-4.323150510204081,13.378954925378988,0.06213632212144171,0.7424676407591335,417.4110000000002,404.30700000000013,417.015235576,144.0,0.0,0.5858310170522717,-0.39523357697188355,0.5858310170522717,0.39523357697188355,1.037037037037037,1.7777777777777777,2.5555555555555554,32.23383664840444,10.199793386385306,2.4662116659208153,-2.2033779446763435,2.4540651989867737,-2.3282606672343955,7.9148463376110385,-0.28685194335741815,1.7847111980516508,1131.3495493131418,19.44938298937632,13.631901093116342,15.264894254971795,12.600920189739028,7.798001459170219,10.890330014291017,6.016089278584802,10.000016591661327,4.274048081711395,7.931273013357295,3.030563008323874,6.190697392764156,-2.2399999999999998,1042031.9155647609,18.13863448745526,5.8778557019903195,3.0473945602790375,153.64077268536025,9.473725907600098,4.895483475517775,21.33627680298531,10.023291153407584,0.0,6.294649851268394,0.0,16.835593968657875,4.305215991296234,8.78083009534964,24.26546827384644,23.762552697081826,13.08951281182515,10.648337082264565,35.090149971607616,19.860544289825086,0.0,4.305215991296234,0.0,22.63037320821652,12.297610012659364,48.02802097092827,0.0,11.49902366656781,9.473725907600098,8.78083009534964,11.49902366656781,0.0,39.73306982388187,26.40530069573766,0.0,5.563451491696996,52.255536430266815,0.0,0.0,0.0,89.98000000000002,48.30255488992586,25.616424064007518,0.0,17.984996287342923,5.563451491696996,16.437950128219455,18.19910120538483,12.13273413692322,0.0,9.473725907600098,0.0,87.33844689909559,0.0,-0.44346175044091596,0.0,0.3135645917317551,-1.4185136631813209,9.614232168386437,-3.969560864954084,-0.5288506235827664,-7.989190090388005,0.25,27.0,0.0,7.0,0.0,2.0,2.0,2.0,0.0,2.0,6.0,0.0,11.0,2.0,0.0,0.0,0.0,4.0,1.9863,88.73560000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enamine-PV-000614265568,12.060540342310276,-0.08527019295372429,12.060540342310276,0.08527019295372429,0.7825455286869943,322.43800000000005,300.26199999999994,322.157580324,120.0,0.0,0.2690570760493428,-0.35064647241000946,0.35064647241000946,0.2690570760493428,1.4545454545454546,2.227272727272727,2.772727272727273,32.13713973659701,10.329816598585293,2.1215661458751427,-2.1859540047393407,2.1606114822436204,-2.303679545712472,7.0924796559476935,0.09447666475072529,1.7854584823147563,635.0666250886667,16.11251969619286,13.458341952363334,14.27483853329106,10.524075805453151,7.343273384204202,8.116670046338175,5.0629586153685775,5.793255358708799,3.5125315456807287,4.3808277813763175,2.0790106383540485,2.8423903900964547,-1.9600000000000002,108396.07069110112,16.411192297127325,7.347621671258034,3.8179809580676305,134.10372341879167,14.783797982648164,17.342736990848316,0.0,5.131558479839333,5.907179729351506,0.0,4.794537184071822,9.967957041894417,4.3735399814164495,0.0,0.0,27.19203322199788,38.214427811981594,6.196843571613076,4.794537184071822,22.571224820757514,0.0,24.22538527510855,7.04767198267719,27.19203322199788,24.534178948588206,23.539580562461396,0.0,0.0,10.216698334856808,5.131558479839333,0.0,11.532486611566675,44.45004561819145,7.04767198267719,13.847474399381248,35.48183299753677,6.196843571613076,0.0,0.0,0.0,75.94,0.0,4.794537184071822,0.0,5.907179729351506,12.238684400761036,36.29070191059035,11.532486611566675,10.763943219404432,20.89514638205844,31.481932557858297,0.0,5.992453130122787,1.4140173450387192,22.753254879796742,3.868677267330767,0.5875888057115513,1.5464687790043348,0.0,2.4603871257844023,8.202689804586312,1.8411295292910552,0.5714285714285714,22.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,1.0,8.0,7.0,0.0,0.0,0.0,2.0,1.5348399999999993,87.42820000000003,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
enamine-Z16329145,13.003522561268738,-0.4767325155370774,13.003522561268738,0.026788784958427847,0.5697368596799021,465.5940000000003,430.3140000000003,465.26275660000005,182.0,0.0,0.30619103947009746,-0.4555596991378303,0.4555596991378303,0.30619103947009746,1.1176470588235294,1.7941176470588236,2.4705882352941178,16.536480178734585,9.52747106338919,2.5102574128738615,-2.5641501650004574,2.550865213104304,-2.599500080928718,5.810034995747801,-0.14967137261586536,1.1622353401216237,1103.102419742045,23.708531534440656,20.054153611421324,20.054153611421324,16.443422003275256,12.895838680649875,12.895838680649875,10.764301080442172,10.764301080442172,8.028232382663257,8.028232382663257,6.9806661045521015,6.9806661045521015,-2.6999999999999993,54367633.163401894,23.061108748164266,9.509868057865896,4.748209158473441,199.82671552591464,14.620751205597735,5.693927994848461,6.606881964512918,0.0,11.466446624403513,5.969305287951849,14.383611552215466,4.9839785209472085,0.0,0.0,25.477292959539852,74.83220363588948,18.50450328122193,17.454223058158533,14.325937321943691,22.90988645253588,0.0,14.867866772744893,17.75371813848418,83.21563508724665,6.606881964512918,40.31320034781873,0.0,0.0,10.876055499058339,0.0,0.0,0.0,33.57337040293818,27.291515350782277,17.75371813848418,70.40505980087319,29.060005457918262,0.0,11.033401435232523,0.0,90.29,5.969305287951849,14.383611552215466,0.0,36.453897087151795,12.238684400761036,60.891227688346746,19.26246486877803,4.567099647791355,24.26546827384644,17.224504324644162,4.736862953800049,7.029772368113575,0.0,42.49169017816312,3.2281158406568062,1.6861366424938797,1.5379294373384864,7.578874561472626,9.241663959528386,2.4558170122331298,0.0,0.6296296296296297,34.0,1.0,7.0,4.0,0.0,4.0,1.0,1.0,2.0,6.0,1.0,7.0,9.0,4.0,0.0,4.0,6.0,3.7574000000000023,129.23670000000004,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enamine-Z13677221,13.386909340042006,-0.18647085222978,13.386909340042006,0.0345615260694625,0.31328101749533294,487.63200000000035,466.4640000000002,487.0806525320001,166.0,0.0,0.2627924549814917,-0.3828328040534469,0.3828328040534469,0.2627924549814917,1.28125,2.15625,3.03125,32.16666561233731,9.972046618524907,2.2233501899788846,-2.130235599684686,2.343920389003708,-2.2594349565816816,7.9938148925070225,-0.11335662529578419,1.4153681244751048,1360.2213361613008,22.07877502244374,17.42014240065772,19.869632143440896,15.652198343190417,10.333913317636084,12.866305201557516,7.509399615787983,10.063967700629036,5.451310126961402,8.155962591228471,3.9331878589171114,6.610651169654503,-2.3400000000000003,36670250.0405752,21.502813864413955,9.260540350695813,4.051403749428442,195.8915058327346,10.05365155780638,15.86379785485309,5.156436481820707,5.907179729351506,5.559266895052007,0.0,14.156174015934997,4.9839785209472085,8.747079962832899,11.336785877934737,17.828252017852726,43.37947212032425,11.986944734978835,41.70628981151925,9.53140013787187,67.67144624587742,0.0,18.298158131571462,0.0,37.38447937943732,24.786321716543572,38.99350396990695,0.0,0.0,10.876055499058339,5.687386274683562,0.0,34.82685817252447,43.674870973460216,28.917799789636465,0.0,23.282241931250315,28.150074871277358,0.0,21.250022069317886,0.0,99.0,0.0,9.589074368143644,0.0,17.2193002311503,29.51216184454602,53.14479518860428,22.20248363478941,29.080050135465235,12.13273413692322,14.06386856683923,9.720841474747257,15.319644525241461,3.9934511320869053,32.91172303997479,4.19348215044869,3.193535785634972,-0.05753070672713401,5.501726535276214,4.201614733706947,0.8002448295918712,1.6087746414319493,0.38095238095238093,32.0,1.0,8.0,1.0,0.0,1.0,1.0,3.0,4.0,10.0,1.0,11.0,7.0,0.0,0.0,0.0,5.0,3.718700000000003,129.16670000000005,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
enamine-Z80260402,13.359531508221082,-0.15257726421375306,13.359531508221082,0.0725025457713957,0.5309635280975549,479.6500000000004,446.3860000000002,479.23549629600006,180.0,0.0,0.24350390515707793,-0.35592127343073926,0.35592127343073926,0.24350390515707793,1.1470588235294117,1.8823529411764706,2.588235294117647,32.133539305507625,9.944884771478394,2.304272426125589,-2.346049633143439,2.353964133109468,-2.452964549239105,7.184159344320068,-0.1385627651207228,1.399920538201328,1183.1477394927617,24.24191172926027,20.42744833683501,21.243944917762736,16.38424915075929,11.985414771981302,12.801911352909029,9.044889046726693,10.248083958721406,6.647895627529945,7.76315062933011,4.613333582147077,5.604799866193254,-2.999999999999999,51052012.91184719,24.134948096885815,10.508121615993335,5.064825128090889,204.74575326172638,15.116608065707286,16.975579272220138,0.0,11.814359458703011,0.0,0.0,9.589074368143644,9.967957041894417,0.0,11.336785877934737,25.122838405075452,57.22694651970551,36.11670873228398,11.93098062037737,9.589074368143644,44.8730150232417,0.0,14.867866772744893,5.917906046161393,46.95741366754052,36.39572395850711,46.59683852570627,0.0,0.0,10.216698334856808,11.50524905251859,0.0,11.336785877934737,52.86125185509821,9.589074368143644,26.689117645233264,42.19025224556394,30.59278834861098,0.0,10.216620634085363,0.0,78.43,0.0,9.589074368143644,0.0,24.27702191077698,6.544756405912575,59.63729885890413,10.440598685398296,22.564015683549755,38.112942673227685,34.03212977613247,0.0,0.0,1.702265715469266,41.404891513907856,4.089951248957728,3.03600896641058,0.8282520539350859,7.686211813325127,3.968760886476192,10.450324468184828,0.0,0.46153846153846156,34.0,1.0,7.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,8.0,7.0,0.0,1.0,1.0,4.0,4.710260000000004,138.50569999999993,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
emolecules-48962589,12.993888381773484,-4.310787763765082,12.993888381773484,0.4857484270746355,0.5743867565527143,532.6830000000002,508.4910000000003,532.0354017279999,180.0,0.0,0.16771311980040765,-0.22746809045062716,0.22746809045062716,0.16771311980040765,0.48484848484848486,0.7575757575757576,1.0303030303030303,32.28133790402701,10.035708600473145,2.529181974701474,-2.3333365109398345,2.376925758669528,-2.4978790492722895,8.109092422900499,0.5413380481532702,1.6416795711065055,1261.6739262381604,24.070703332935963,17.51741716015386,20.783403483864763,15.318063672057646,10.279050130313372,17.14073595690267,8.628141332766143,18.137291905560083,6.262994073647557,17.22368541715072,4.672833180929247,16.261134073484914,-1.7599999999999993,13291854.855336634,24.367281858677618,8.472843477818603,4.888123453074654,194.26290757521835,0.0,0.0,48.51295257327592,0.0,0.0,0.0,0.0,33.67118793731575,0.0,0.0,60.6636706846161,11.126902983393991,18.256633715248796,23.011414426987155,33.67118793731575,39.34901254567001,0.0,0.0,0.0,27.420573742854707,23.011414426987155,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,65.8465423919088,39.34901254567001,0.0,29.383536698642786,60.6636706846161,0.0,0.0,0.0,136.55999999999997,89.78100071551185,33.67118793731575,0.0,0.0,11.126902983393991,0.0,0.0,60.6636706846161,0.0,0.0,0.0,99.82663951408543,0.0,0.0,0.0,1.0957636093556427,-3.5272878463301938,16.6691144501591,-0.9877453388762909,0.0,-17.243151055060324,0.42857142857142855,33.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,2.0,8.0,0.0,12.0,4.0,0.0,2.0,2.0,4.0,1.2827000000000002,125.70620000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125563967,13.544079359201337,-0.8182079222618543,13.544079359201337,0.07935494577408186,0.33444168518457057,552.6720000000004,512.3520000000003,552.2947849999999,216.0,0.0,0.2678814375105801,-0.4960538521841548,0.4960538521841548,0.2678814375105801,1.15,1.925,2.65,16.475511758095262,9.833449113009367,2.4518541779362235,-2.3284539393121007,2.3549467197038614,-2.5103581797383456,6.012445190527628,-0.1273745163860609,1.2696330873454986,1230.0095058315737,28.11430892837647,23.13092353972838,23.13092353972838,19.39211040825899,14.515596682762096,14.515596682762096,11.640174280501688,11.640174280501688,8.880838809562814,8.880838809562814,6.650179066858697,6.650179066858697,-3.4000000000000004,1388069257.1717987,28.14031886238443,12.411005369893651,6.322801701532548,233.8562265383971,35.20260742463812,23.771441180409884,0.0,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,0.0,0.0,38.17047518309165,56.22111536617627,35.573520159651636,13.151638370425495,28.651874643887382,34.91062464326513,0.0,20.9343443329662,11.835812092322787,81.83082313993938,20.32356147030337,29.959396268694903,0.0,5.749511833283905,20.68722876581904,0.0,5.749511833283905,0.0,66.9378466131139,19.120474506015515,11.835812092322787,74.6966814081804,24.26546827384644,0.0,10.902924932081056,0.0,138.62,23.898041116998932,19.178148736287287,0.0,23.784832650822253,49.70291357230116,49.42785466963712,6.4208216229260096,13.176164609739143,18.19910120538483,20.9343443329662,9.473725907600098,10.866756834228354,0.0,54.7870132365009,9.669986231805558,0.810377967868555,-0.26769452447647457,5.626743919271051,8.971897442535925,1.2074282051713594,1.577490687094773,0.6,40.0,4.0,10.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,4.0,10.0,10.0,1.0,2.0,3.0,5.0,3.0044000000000013,148.94229999999985,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_124981492,12.143438672568813,-0.110930938733518,12.143438672568813,0.110930938733518,0.4395434263268884,340.4920000000001,316.30000000000007,340.160934388,126.0,0.0,0.2479118709668936,-0.32147429097680524,0.32147429097680524,0.2479118709668936,1.0833333333333333,1.7916666666666667,2.5416666666666665,32.166535928182014,10.184889882760443,2.047203379642775,-2.1103059710104244,2.2706373058864022,-2.1307797126090393,7.990362508614102,-0.11140730459373001,1.9138674106266016,668.3488831545278,17.200459844932894,14.235883481073214,15.05238006200094,11.647867045540842,8.056295856310973,9.041894415964462,5.734718151872676,6.8714679825588,3.378889769535404,4.538689249627902,2.169136280130388,3.111853495145873,-2.039999999999999,263295.9311203717,18.300844249657032,9.9566957663075,6.604847535111699,148.31275918777,10.216698334856808,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,42.46456947923127,56.58598133639384,10.971503582351655,5.687386274683562,4.794537184071822,29.432471060260063,0.0,4.899909730850478,0.0,11.316305098443785,31.709742582020073,66.23677521468537,0.0,0.0,5.316788604006331,5.687386274683562,0.0,11.761884949391115,37.20004343821573,4.794537184071822,0.0,11.984273114623004,65.56880719850615,0.0,6.076020106833881,0.0,32.34,0.0,4.794537184071822,0.0,5.907179729351506,0.0,34.86475287748371,0.0,17.837905056224997,54.60695665452676,30.3784093686728,0.0,0.0,1.7800064656129768,15.435587854772558,2.973462931468884,1.8833891912106409,0.9217262464367444,17.759789707798298,4.512750722740525,1.0707732680147763,4.162513611944598,0.25,24.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,8.0,0.0,0.0,0.0,2.0,4.382300000000003,104.44270000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GoStar-gvk_125563957,13.717259857755213,-1.2265956782726997,13.717259857755213,0.0151866803684777,0.24042349369507454,645.1970000000003,599.8370000000002,644.2976774599999,246.0,0.0,0.40785044739027937,-0.44258197699281004,0.44258197699281004,0.40785044739027937,1.0666666666666667,1.8,2.422222222222222,35.495692705761826,9.755522591300677,2.4701968255124194,-2.4108700867894983,2.3917788642473226,-2.5579726491919326,6.382326427360932,-0.14062805693197178,1.2630980946186614,1289.3523186647703,32.191659197566096,26.124243084388013,26.880172030406467,21.445528420873785,16.235931840711764,16.613896313720993,13.75111887337024,14.187554653842225,9.440747386975762,9.6758444897635,6.667465928291153,6.880350978852402,-3.18,8194015695.387345,33.19096348587388,14.072133316276606,8.755657193628439,268.79893151463483,30.74088032362542,11.642891640131648,0.0,17.59760440506795,5.907179729351506,6.093240070938415,19.178148736287287,4.794537184071822,0.0,0.0,37.581148426536984,87.82230790404174,42.15589099338587,6.041840829147961,33.4464118279592,41.198964095590384,0.0,21.267154416025324,11.835812092322787,113.7420108023783,13.213763929025836,34.85155307928476,0.0,0.0,21.267154416025324,4.794537184071822,0.0,11.600939890232516,72.07728668519462,35.072696266813395,11.835812092322787,83.61914212033837,24.26546827384644,5.022633313741326,0.0,0.0,151.92999999999998,52.83240824383071,23.97268592035911,0.0,30.708569850512877,56.76132698032322,24.825916360475023,0.0,6.06636706846161,32.046575604766076,21.267154416025324,21.074665797832616,11.411908811916199,6.162347120844333,66.20648129475717,11.866288672337085,-0.13792290046839273,-2.9065925256484872,5.145883957603765,5.785938609267086,4.9101114038356775,0.0,0.6666666666666666,45.0,4.0,11.0,2.0,2.0,4.0,1.0,0.0,1.0,7.0,4.0,12.0,13.0,2.0,2.0,4.0,5.0,3.354000000000001,166.35079999999968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
