compound_id,maxestateindex,minestateindex,maxabsestateindex,minabsestateindex,qed,molwt,heavyatommolwt,exactmolwt,numvalenceelectrons,numradicalelectrons,maxpartialcharge,minpartialcharge,maxabspartialcharge,minabspartialcharge,fpdensitymorgan1,fpdensitymorgan2,fpdensitymorgan3,bcut2d_mwhi,bcut2d_mwlow,bcut2d_chghi,bcut2d_chglo,bcut2d_logphi,bcut2d_logplow,bcut2d_mrhi,bcut2d_mrlow,balabanj,bertzct,chi0,chi0n,chi0v,chi1,chi1n,chi1v,chi2n,chi2v,chi3n,chi3v,chi4n,chi4v,hallkieralpha,ipc,kappa1,kappa2,kappa3,labuteasa,peoe_vsa1,peoe_vsa10,peoe_vsa11,peoe_vsa12,peoe_vsa13,peoe_vsa14,peoe_vsa2,peoe_vsa3,peoe_vsa4,peoe_vsa5,peoe_vsa6,peoe_vsa7,peoe_vsa8,peoe_vsa9,smr_vsa1,smr_vsa10,smr_vsa2,smr_vsa3,smr_vsa4,smr_vsa5,smr_vsa6,smr_vsa7,smr_vsa8,smr_vsa9,slogp_vsa1,slogp_vsa10,slogp_vsa11,slogp_vsa12,slogp_vsa2,slogp_vsa3,slogp_vsa4,slogp_vsa5,slogp_vsa6,slogp_vsa7,slogp_vsa8,slogp_vsa9,tpsa,estate_vsa1,estate_vsa10,estate_vsa11,estate_vsa2,estate_vsa3,estate_vsa4,estate_vsa5,estate_vsa6,estate_vsa7,estate_vsa8,estate_vsa9,vsa_estate1,vsa_estate10,vsa_estate2,vsa_estate3,vsa_estate4,vsa_estate5,vsa_estate6,vsa_estate7,vsa_estate8,vsa_estate9,fractioncsp3,heavyatomcount,nhohcount,nocount,numaliphaticcarbocycles,numaliphaticheterocycles,numaliphaticrings,numaromaticcarbocycles,numaromaticheterocycles,numaromaticrings,numhacceptors,numhdonors,numheteroatoms,numrotatablebonds,numsaturatedcarbocycles,numsaturatedheterocycles,numsaturatedrings,ringcount,mollogp,molmr,fr_al_coo,fr_al_oh,fr_al_oh_notert,fr_arn,fr_ar_coo,fr_ar_n,fr_ar_nh,fr_ar_oh,fr_coo,fr_coo2,fr_c_o,fr_c_o_nocoo,fr_c_s,fr_hoccn,fr_imine,fr_nh0,fr_nh1,fr_nh2,fr_n_o,fr_ndealkylation1,fr_ndealkylation2,fr_nhpyrrole,fr_sh,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noorthohbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatn,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
GoStar-gvk_125163388,13.615589805878688,-0.886526499689656,13.615589805878688,0.13964632130371957,0.19344751532490326,610.7110000000002,572.4070000000004,610.2791349360001,234.0,0.0,0.33629687763900673,-0.4655800563752146,0.4655800563752146,0.33629687763900673,0.8666666666666667,1.4444444444444444,2.0,16.628518052506212,9.80020507887737,2.3818238311678432,-2.393941282628556,2.3981772913811112,-2.482944552096614,5.994701087274702,-0.38448427059164636,1.2572042477940535,1557.077985937195,31.923710005134964,25.771375523436355,25.771375523436355,21.77809600087664,15.027622978303746,15.027622978303746,11.216473331343543,11.216473331343543,8.443269725603988,8.443269725603988,6.271452552177878,6.271452552177878,-4.799999999999999,11974712773.958065,31.619401732151264,14.321174491267428,7.13409645652723,262.63137901055626,14.790514511606428,6.606881964512918,0.0,0.0,5.687386274683562,11.938610575903699,19.91413773046653,9.589074368143644,0.0,0.0,72.79640482153933,30.537828874472233,56.25059479259776,35.1390645255431,23.98611132456141,17.62599685058726,0.0,15.116608065707286,0.0,25.807221274690605,46.44046153535332,134.27409938856934,0.0,0.0,5.316788604006331,5.687386274683562,0.0,0.0,73.10220262177565,19.06280027574374,10.114318268765572,42.49757574978159,107.46942664471278,0.0,0.0,0.0,114.25,22.779827670882764,19.703392636909218,0.0,29.482318128482977,23.502286523721235,26.1790256236503,36.435801730056355,19.913841467842857,12.13273413692322,63.647544613400164,9.473725907600098,10.832468557023486,0.0,42.29040435916234,14.626015385727658,4.253297449849069,-2.1006458816755416,27.151795806703937,0.0,7.518144807688632,1.2618528488537648,0.3142857142857143,45.0,1.0,10.0,0.0,2.0,2.0,3.0,0.0,3.0,9.0,1.0,10.0,10.0,0.0,1.0,1.0,5.0,4.953000000000005,170.0880999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-EDJ-MED-50011917-1,12.541710758377423,-0.1265586419753082,12.541710758377423,0.07437630402259532,0.6663455099659954,379.8470000000001,361.70300000000015,379.108754496,136.0,0.0,0.22835370669592006,-0.3524508033109212,0.3524508033109212,0.22835370669592006,1.1851851851851851,1.962962962962963,2.7777777777777777,35.49569172245471,9.957200017520606,2.248178306798815,-2.266037264970295,2.227379646817622,-2.490938455063465,6.30307282453388,-0.12763371180594404,1.4715895705136224,1021.6153852722707,18.802754140504845,14.536497684892815,15.29242663091127,13.063683283512807,8.769764930306563,9.14772940331579,6.773561493083877,7.209997273555861,4.6033527541952415,4.821570644431232,3.3712253242348806,3.6515168318667146,-2.9199999999999995,1283331.2884960996,17.491649710142717,7.367579528751879,4.089294394145088,161.29966616527838,10.633577208012662,0.0,0.0,11.814359458703011,0.0,0.0,14.573052889090853,0.0,0.0,0.0,41.932775232540564,29.68045874324322,34.45458776635796,18.305051469222647,9.589074368143644,39.87513405254868,0.0,10.30076712495354,0.0,25.30430569792599,5.316788604006331,71.00779291959275,0.0,0.0,10.633577208012662,5.687386274683562,0.0,11.600939890232516,22.84017880879818,22.43071761399566,0.0,17.547724606320003,54.858256622457425,5.022633313741326,10.772448428929591,0.0,71.09,0.0,9.589074368143644,0.0,24.27702191077698,23.551662834276907,21.899351412323583,0.0,18.460054211687762,36.39820241076966,15.617555728959871,11.600939890232516,0.0,6.216033123789256,27.778007104010225,8.309708230599261,2.5495420160080156,-0.052182337952712876,13.579094323268013,4.897575318055717,0.0,0.0,0.19047619047619047,27.0,2.0,5.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,6.0,5.0,0.0,1.0,1.0,4.0,3.5004000000000017,105.78040000000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-MAT-POS-5cd9ea36-13,13.395147103594521,-0.4350524376417242,13.395147103594521,0.011412127991012877,0.641666679691932,434.9270000000002,411.7430000000002,434.15095365600007,158.0,0.0,0.2339053566754652,-0.35225695673229296,0.35225695673229296,0.2339053566754652,1.1290322580645162,1.967741935483871,2.806451612903226,35.49569193220117,9.885135711728491,2.3245809645298245,-2.3341906635586813,2.3226181636098806,-2.438333850587372,6.302829433465582,-0.12379418637615797,1.4031792495858568,1156.0293927493378,21.37166824125719,16.975275111955494,17.731204057973947,15.063683283512807,10.502923070967725,10.880887543976952,8.30457790784214,8.741013688314125,5.87030810037763,6.105405203165367,4.180805933350369,4.361348563579107,-2.9599999999999995,25675673.3826653,19.97130154098887,8.286173469387755,4.404856432966231,185.14849502514232,10.633577208012662,0.0,0.0,11.814359458703011,0.0,0.0,19.472962619941327,0.0,0.0,0.0,41.932775232540564,36.101280366169235,41.1232789552571,24.346892298370605,9.589074368143644,39.87513405254868,0.0,15.200676855804016,0.0,31.346146527073948,18.406301415831482,71.00779291959275,0.0,0.0,10.633577208012662,5.687386274683562,0.0,11.600939890232516,40.829601351473805,16.133830774056218,0.0,29.886452275407404,54.858256622457425,5.022633313741326,10.772448428929591,0.0,74.33,5.917906046161393,9.589074368143644,0.0,18.359115864615585,29.841373229398002,34.7409946581756,0.0,12.393687143226153,47.36447921008175,15.617555728959871,11.600939890232516,0.0,6.2504649638781125,32.0396014898314,8.589587365921702,2.6096218424365976,-0.5542228976241721,13.777406757801918,5.553593478819167,1.3450581100463856,0.0,0.2916666666666667,31.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,2.0,7.0,5.0,1.0,0.0,1.0,5.0,3.7047000000000025,121.00740000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125564042,13.686541000193822,-1.3483578942230017,13.686541000193822,0.05244010789194764,0.21025305962294166,633.1450000000001,595.8490000000002,632.240162584,236.0,0.0,0.40794485621191495,-0.44041244318888634,0.44041244318888634,0.40794485621191495,0.9555555555555556,1.6222222222222222,2.2222222222222223,35.495692678841486,9.763171244997519,2.379819639054623,-2.3496187598501774,2.400553328148435,-2.546431794824366,6.375167444527179,-0.13887119784781154,1.59433981952097,1531.907456050024,32.56190268556917,25.12553645514149,25.881465401159943,21.450434629460936,14.691664798184062,15.069629271193289,11.616717374783622,12.05315315525561,8.001411787097826,8.236508889885561,5.472869793896284,5.663157642035483,-4.7,7635108876.87818,33.198186026913575,14.852993978806014,8.69488494058192,266.5927334128857,26.420896242981225,12.145807216896262,0.0,17.59760440506795,5.907179729351506,6.093240070938415,19.178148736287287,4.794537184071822,0.0,0.0,98.24481911115312,41.66473185786623,29.32110785813808,6.041840829147961,28.709548874159154,41.198964095590384,0.0,15.950365812018994,11.651573523323577,56.71257778360028,6.544756405912575,106.6421267472949,0.0,0.0,21.68403328918118,4.794537184071822,0.0,11.600939890232516,48.22646226956637,35.75082378241012,5.917906046161393,49.48343850807255,84.92913895846256,5.022633313741326,0.0,0.0,156.69,53.211389037608754,23.97268592035911,0.0,18.748822975203524,17.988211342579913,16.690354475090988,0.0,30.33183534230805,68.44477801553573,15.950365812018994,22.071470321194752,6.059246059726309,6.2930818664158314,64.00964624331164,8.44514309362599,6.807913789162593,-3.8582555650619685,22.930252120956716,-1.2713827325541645,4.27879956886151,0.0,0.3235294117647059,45.0,5.0,10.0,0.0,1.0,1.0,3.0,0.0,3.0,6.0,4.0,11.0,13.0,0.0,1.0,1.0,4.0,3.7618,169.07749999999967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-ALP-POS-88a7a97e-26,13.650963679453263,-0.9437887377173093,13.650963679453263,0.05261705807389361,0.5718136371260953,462.55000000000024,432.3100000000003,462.22670544,178.0,0.0,0.2807346095048598,-0.45091108130575114,0.45091108130575114,0.2807346095048598,1.2058823529411764,2.0,2.588235294117647,16.479425776371922,9.86754621406001,2.34882511247705,-2.3126457669381058,2.315102050067805,-2.4497163629987226,6.0850527356612325,-0.12221986815312376,1.737672440986536,1086.0891152554132,24.131181265251026,19.73126430337703,19.73126430337703,16.34235515854042,11.420326839354619,11.420326839354619,9.509374043780964,9.509374043780964,5.9773971955666125,5.9773971955666125,3.9885083364970435,3.9885083364970435,-3.52,63967613.31749058,23.63192079581027,10.173777298521932,5.337029527481677,198.89897626023074,14.470802494859727,12.305003824787018,12.087567493638984,5.907179729351506,5.907179729351506,0.0,19.472962619941327,4.9839785209472085,0.0,0.0,38.970312804456704,35.59836478940461,42.714069326193595,6.606881964512918,18.74308825899704,17.501745733386574,0.0,15.284745645900749,5.917906046161393,38.64886452054262,24.65843006578889,78.26952302666785,0.0,0.0,10.216698334856808,5.687386274683562,0.0,0.0,41.54083683553584,14.94639060726865,5.917906046161393,54.849242213460116,65.86584298547874,0.0,0.0,0.0,97.56,11.949020558499466,9.589074368143644,0.0,22.93400423975814,31.00935810131897,11.984273114623004,17.55671222528006,24.526421280149375,24.26546827384644,36.05595724497262,9.154013890853395,10.493554723321935,0.0,36.94909144754857,3.024771195515243,2.3576574466621913,-0.48021883602308346,10.28183403839293,6.624756885045555,8.16521976620333,0.0,0.38461538461538464,34.0,1.0,8.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,8.0,7.0,0.0,1.0,1.0,4.0,3.9079000000000024,127.36820000000002,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125493447,13.789896742583883,-5.169373663969694,13.789896742583883,0.10671502829782087,0.4638991867466662,555.6420000000002,515.3220000000002,555.30323942,218.0,0.0,0.4706842842832438,-0.35096106513982467,0.4706842842832438,0.35096106513982467,1.1025641025641026,1.7179487179487178,2.2051282051282053,19.41338172377022,9.724284787718867,2.5238836031177367,-2.3650946301475484,2.466760993351182,-2.5939549610562116,5.9401920958179035,-0.1758489060457983,1.839992604542521,1023.910571454942,29.388540578131753,23.33467587932049,23.33467587932049,17.872576332463478,13.576569598691039,13.576569598691039,13.21713776223911,13.21713776223911,8.23578750687902,8.23578750687902,6.295640844410785,6.295640844410785,-2.84,143899926.10564235,30.697953403741938,10.968560547958562,7.223214578561006,227.15494705300367,20.85027554286947,18.12552248744388,0.0,17.721539188054518,0.0,12.08347824679498,19.178148736287287,0.0,18.433136697762947,0.0,40.0336764678499,56.78156345280485,18.001587704457314,6.069221312792274,32.34939387931175,23.628718917406022,5.261891554738487,20.85027554286947,16.747886984954953,115.82600523913189,6.544756405912575,0.0,0.0,6.069221312792274,15.950365812018994,13.171245143024459,0.0,0.0,64.91413131143977,19.178148736287287,28.078999852485715,85.98525898186121,0.0,0.0,0.0,0.0,131.4,58.89518196088339,37.61128543405023,0.0,24.28774822758687,12.841643245852019,32.10410811463005,4.899909730850478,20.771211599071872,25.23348431617985,10.633577208012662,0.0,39.28133364015534,0.0,52.82840519120212,17.16226520373486,-1.8475483869020886,-4.204477408555276,-1.4658259855824791,0.15951023593417712,8.58633751001335,0.0,0.8148148148148148,39.0,3.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,3.0,12.0,6.0,1.0,2.0,3.0,3.0,2.9441800000000002,135.56610000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125564072,13.814134340770792,-1.2536202399020147,13.814134340770792,0.03500671432569469,0.1966473920742799,645.1560000000003,607.8600000000001,644.2401625839999,240.0,0.0,0.40792428151123644,-0.44099288889552235,0.44099288889552235,0.40792428151123644,0.8260869565217391,1.5217391304347827,2.1739130434782608,35.49569273404445,9.944323955004348,2.3697523004831473,-2.249676728383809,2.2456463345830016,-2.5502772642815175,6.382323904381932,-0.14056122071159285,1.337661127623538,1548.9018655782156,32.46768007950499,25.246856798701135,26.00278574471959,22.245223833864863,15.481287925574115,15.859252398583342,11.710813590467515,12.1472493709395,8.074384906337038,8.309482009124775,5.438523338625552,5.6514083891868,-4.699999999999999,26349725216.76104,32.68614778104274,15.533979470362299,9.403002989777992,272.16181586034844,26.004017369825373,12.145807216896262,0.0,17.59760440506795,5.907179729351506,6.093240070938415,19.178148736287287,4.794537184071822,0.0,0.0,84.39734471177186,54.50637510371824,36.36877984081527,6.041840829147961,28.709548874159157,41.198964095590384,0.0,21.267154416025324,5.917906046161393,62.75441861274825,6.544756405912575,106.6421267472949,0.0,0.0,21.267154416025324,4.794537184071822,0.0,11.600939890232516,54.26830309871433,36.75665493593935,5.917906046161393,48.47760735454332,84.92913895846256,5.022633313741326,0.0,0.0,142.7,47.79639856821198,23.97268592035911,0.0,24.790663804351485,24.409032965505922,29.531997720943004,0.0,12.13273413692322,72.79640482153933,21.267154416025324,16.337802844032566,5.9046523958144626,6.197386948432602,65.5929665872195,11.320509735436968,2.3651691744744188,-3.074190415095777,23.106828795679352,0.9116535440695825,0.45280101174667364,0.0,0.34285714285714286,46.0,4.0,10.0,1.0,1.0,2.0,3.0,0.0,3.0,6.0,4.0,11.0,14.0,1.0,1.0,2.0,5.0,3.820000000000002,171.7257999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PostEra-ALP-POS-ecbed2ba-7,14.260665706097253,-0.7370636101662891,14.260665706097253,0.037610162760475685,0.6475000506562233,460.96500000000026,435.7650000000003,460.16660372,168.0,0.0,0.23978470481957834,-0.3575631355692681,0.3575631355692681,0.23978470481957834,1.121212121212121,1.9393939393939394,2.727272727272727,35.4956920403804,9.728575946089165,2.602955263334603,-2.436084202657529,2.507516379743832,-2.572859461459078,6.303474176917403,-0.1308704180627705,1.4611955607970506,1299.1964398881057,22.794317972067564,18.474894950262744,19.230823896281198,15.98196613220466,11.393633360821452,11.77159783383068,9.436898286634207,9.87333406710619,7.742826041780753,7.977923144568491,5.8567420402330415,6.0288450641859095,-2.9599999999999995,76497388.25786524,20.63312253706136,7.270367724491682,2.9360502456262068,197.08251958700166,10.216698334856808,5.538925252383345,0.0,11.814359458703011,0.0,0.0,19.472962619941327,0.0,0.0,0.0,41.932775232540564,42.52210198909525,48.67386651469891,17.299220315693418,9.589074368143644,39.87513405254868,0.0,15.200676855804016,0.0,36.761136996470725,25.037094525352817,71.00779291959275,0.0,0.0,10.216698334856808,5.687386274683562,0.0,11.600939890232516,47.374357757386385,21.548821243453,0.0,30.389367852172022,54.858256622457425,5.022633313741326,10.772448428929591,0.0,65.54,10.953915721780124,9.589074368143644,0.0,11.814359458703011,31.07772415440506,40.42838093285917,0.0,13.244515554290267,53.56132278169483,15.200676855804016,11.600939890232516,0.0,6.416424280215692,35.570611637105664,5.49241944394066,1.6547595977989205,0.09462531141252928,13.8604947299855,5.911496753181682,1.7572957626321624,1.6863169281716361,0.34615384615384615,33.0,1.0,6.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,1.0,7.0,3.0,1.0,1.0,2.0,6.0,3.6571000000000025,128.28470000000004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kitamura-32,13.749531875652007,-0.8986339968086006,13.749531875652007,0.11360451093714308,0.3749175287545061,465.5530000000002,438.3370000000003,465.20524172399996,176.0,0.0,0.2944734220594178,-0.45918235386386946,0.45918235386386946,0.2944734220594178,0.8857142857142857,1.6285714285714286,2.2857142857142856,16.341409745872994,10.01627427702783,2.355072349439049,-2.3134381619521993,2.3198755150230856,-2.4602076884768307,6.083765086272946,-0.12272120725769183,1.5644535877875037,1249.8067294559228,24.036958659186844,19.339904032550965,19.339904032550965,17.20350993820667,11.933816490231571,11.933816490231571,8.744219569508482,8.744219569508482,6.411613100137061,6.411613100137061,4.6533133353428955,4.6533133353428955,-4.189999999999999,209899104.64937055,22.594753297355755,10.385582913496933,5.013909202567503,204.16310879825494,9.733939541059678,6.041840829147961,5.760247418874442,5.907179729351506,5.907179729351506,0.0,19.47296261994133,0.0,0.0,0.0,61.372579793544894,54.300381571554055,29.68636573875467,6.263162995639057,14.006225305196992,17.501745733386574,0.0,10.30076712495354,0.0,37.76696814999996,4.899909730850478,108.84332093943763,0.0,11.126902983393991,10.216698334856808,5.687386274683562,0.0,0.0,22.84017880879818,4.794537184071822,0.0,47.84336341549526,101.93677296591953,0.0,11.126902983393991,0.0,75.44,11.949020558499466,9.589074368143644,0.0,17.70926797737391,11.250837766380558,36.81018947509803,11.163072726489535,30.59278834861098,60.6636706846161,10.30076712495354,4.417150937053347,5.451479161504414,0.0,33.202177100136254,3.1738565252521784,3.329050506004872,-0.44951784083187385,23.785201285926703,8.841086595340778,0.0,0.0,0.20689655172413793,35.0,1.0,6.0,1.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,6.0,7.0,1.0,0.0,1.0,5.0,5.788500000000005,134.7721999999999,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GoStar-gvk_125405673,13.467215862457113,-1.0129791865348328,13.467215862457113,0.13822459807349552,0.22035026804008007,545.6400000000003,510.3600000000004,545.26381922,210.0,0.0,0.2678884637630375,-0.35583774966872084,0.35583774966872084,0.2678884637630375,0.975,1.7,2.35,16.1654461044131,9.976299557566282,2.3203290027495607,-2.2606391998540496,2.1684703924652107,-2.5679940424346577,6.004888809708594,-0.13122472190298326,1.476118176751518,1336.0812290180675,28.647689123196077,22.60727288409952,22.60727288409952,19.244422496065425,13.51110093788225,13.51110093788225,10.47980205826057,10.47980205826057,7.119149259152868,7.119149259152868,4.878478798258711,4.878478798258711,-4.47,962722417.089177,28.53581929646672,13.055475371637712,7.132699248478369,232.21962418977793,31.045670121044353,24.063770176273938,0.0,17.721539188054518,5.907179729351506,0.0,19.178148736287287,0.0,0.0,0.0,62.37841094707412,36.45573492063363,29.786409007081037,6.041840829147961,23.97268592035911,40.81780437261663,0.0,26.25113293697253,11.835812092322787,51.23546175560317,6.544756405912575,71.92105017116157,0.0,0.0,21.267154416025324,0.0,0.0,0.0,59.569136854839236,25.598970359213293,11.835812092322787,42.74103431585054,60.6636706846161,0.0,10.902924932081056,0.0,149.26,35.847061675498395,23.97268592035911,0.0,30.584635067526307,24.9456665468166,16.46637642377805,0.0,19.913841467842857,54.59730361615449,26.25113293697253,0.0,0.0,0.0,66.69186093497773,11.881669930138369,1.9348118563327323,-2.2810951453160255,15.565045249779235,1.5641666602706654,4.143540513817291,0.0,0.36666666666666664,40.0,5.0,10.0,0.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,10.0,12.0,0.0,1.0,1.0,4.0,1.8597000000000004,150.19599999999986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
